"TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num"
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",5.89828515053,1,"0_025","1","active_ns",0,0,1
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.23533606529,1,"0_025","1","active_ns",0,0,1
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.48637509346,1,"0_025","1","active_ns",0,0,1
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.69928503036,1,"0_025","1","active_ns",0,0,1
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",6.88731408119,1,"0_025","1","active_ns",0,0,1
26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",7.08134913445,1,"0_025","1","active_ns",0,0,1
27,330.61,330.62,4,"Mud was dressed by air.","nonsense",6.77645397186,1,"0_025","1","passive_ns",1,1,1
28,343.48,343.49,1,"The baby rolled in the crib.",NA,NA,4,"0_025","1","active_s",1,0,1
29,360.32,360.33,4,"Dirt was borrowed by the chalk.","nonsense",4.4801440239,1,"0_025","1","passive_ns",1,1,1
30,370.6,370.6,2,"A plate stained a kitten.","nonsense",3.0834710598,1,"0_025","1","active_ns",1,1,1
30,370.6,370.6,2,"A plate stained a kitten.","nonsense",7.85454082489,1,"0_025","1","active_ns",0,0,1
31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",2.92823886871,1,"0_025","1","passive_ns",1,1,1
31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",4.68926095963,1,"0_025","1","passive_ns",0,0,1
0,0,0.03,2,"The money counted the singer.",NA,NA,4,"1_001","1","active_ns",1,0,1
1,10.72,10.74,3,"Clay was rolled by the artist.","sense",3.63546705246,1,"1_001","1","passive_s",1,1,1
2,21.39,21.41,4,"The mat was raced by a fox.","nonsense",3.39470100403,1,"1_001","1","passive_ns",1,1,1
3,38.56,38.57,1,"The aunt walked on the boat.","nonsense",6.99911499023,0,"1_001","1","active_s",1,0,1
4,54.45,54.46,4,"A ball was prepared by glass.","nonsense",5.61978888512,1,"1_001","1","passive_ns",1,1,1
5,64.83,64.84,1,"A driver honked at the walker.","sense",6.08946704865,1,"1_001","1","active_s",1,1,1
6,80.32,80.33,4,"Iron was chased by the bee.","nonsense",7.35534214973,1,"1_001","1","passive_ns",1,1,1
7,90.96,90.97,2,"The rabbit bought the worker.","nonsense",4.79707980156,1,"1_001","1","active_ns",1,1,1
8,106.1,106.11,2,"A candle sold the question.","nonsense",5.78496313095,1,"1_001","1","active_ns",1,1,1
9,116.71,116.72,1,"A mom addressed the letter.","sense",4.38476204872,1,"1_001","1","active_s",1,1,1
10,131.58,131.59,1,"A family baked some bread.","nonsense",4.470307827,2,"1_001","1","active_s",1,0,1
10,131.58,131.59,1,"A family baked some bread.","sense",6.42537999153,2,"1_001","1","active_s",0,0,1
11,143.41,143.43,4,"The woman was pulled by a nut.","nonsense",5.66152906418,1,"1_001","1","passive_ns",1,1,1
12,154.13,154.15,4,"Sugar was moved by the sock.","nonsense",4.30673408508,1,"1_001","1","passive_ns",1,1,1
13,164.48,164.48,3,"The ring was owned by a dancer.","sense",7.38551902771,1,"1_001","1","passive_s",1,1,1
14,182.42,182.43,1,"The child peeled the banana.","sense",4.66222000122,1,"1_001","1","active_s",1,1,1
15,193.7,193.71,2,"The fork called to a sister.","nonsense",4.5826318264,1,"1_001","1","active_ns",1,1,1
16,206.11,206.12,4,"A card was scared by a baby.","nonsense",4.02682995796,1,"1_001","1","passive_ns",1,1,1
17,223.68,223.69,3,"A fence was jumped by a horse.","sense",5.93967700005,1,"1_001","1","passive_s",1,1,1
18,234.74,234.75,3,"Pie was made by a cousin.","nonsense",4.47628378868,2,"1_001","1","passive_s",1,0,1
18,234.74,234.75,3,"Pie was made by a cousin.","sense",6.79135489464,2,"1_001","1","passive_s",0,0,1
19,250.08,250.09,2,"The store cooked on the grass.","nonsense",4.90707302094,1,"1_001","1","active_ns",1,1,1
20,260.45,260.46,3,"The spoon was waved by a cook.","sense",5.71856689453,1,"1_001","1","passive_s",1,1,1
21,270.85,270.86,1,"A tree was planted in dirt.","sense",4.75072598457,1,"1_001","1","active_s",1,1,1
22,280.9,280.92,3,"A joke was told by the queen.","sense",4.15667796135,1,"1_001","1","passive_s",1,1,1
23,293.63,293.64,2,"The soup hired a cowboy.","nonsense",4.09828710556,1,"1_001","1","active_ns",1,1,1
24,304.11,304.13,4,"The mouse was graded by a flag.","nonsense",6.02590489388,1,"1_001","1","passive_ns",1,1,1
25,314.89,314.9,1,"The bear tasted the apple.","sense",5.91015696526,1,"1_001","1","active_s",1,1,1
26,325.02,325.03,3,"Meat was eaten by a lion.","sense",5.68287420273,1,"1_001","1","passive_s",1,1,1
27,339.56,339.57,2,"The puppy scored a dress.","nonsense",3.64398002625,1,"1_001","1","active_ns",1,1,1
28,350.98,350.99,1,"A nurse helped a student.","sense",4.81394290924,1,"1_001","1","active_s",1,1,1
29,368.12,368.13,4,"A wolf was found by a fan.","nonsense",6.08716702461,1,"1_001","1","passive_ns",1,1,1
30,380.08,380.09,3,"The book was read by a friend.","sense",4.26257586479,1,"1_001","1","passive_s",1,1,1
31,395.78,395.8,2,"A chicken shopped at a movie.",NA,NA,4,"1_001","1","active_ns",1,0,1
0,0,0.03,4,"A worm was jumped by a dress.","nonsense",3.62857413292,1,"1_001","2","passive_ns",1,1,1
1,10.89,10.91,2,"A pizza dropped the cousin.","nonsense",5.48180603981,1,"1_001","2","active_ns",1,1,1
2,21.08,21.09,3,"A hill was climbed by the bug.",NA,NA,4,"1_001","2","passive_s",1,0,1
3,36.88,36.9,2,"The zebra milked the show.","nonsense",4.65260386467,1,"1_001","2","active_ns",1,1,1
4,50.82,50.84,1,"The farmer owned a broom.","sense",3.30885601044,1,"1_001","2","active_s",1,1,1
5,61.13,61.14,4,"A queen was lost by a pen.","nonsense",6.20807409286,1,"1_001","2","passive_ns",1,1,1
6,75.94,75.95,3,"Bread was picked by a boy.","sense",4.78329205513,1,"1_001","2","passive_s",1,1,1
7,87.72,87.74,3,"A snake was caught by a girl.","nonsense",3.97639107704,0,"1_001","2","passive_s",1,0,1
8,99.72,99.72,4,"A box was walked by a duck.","nonsense",5.4105758667,1,"1_001","2","passive_ns",1,1,1
9,111.38,111.4,4,"Meat was watched by an ear.","nonsense",4.60158610344,1,"1_001","2","passive_ns",1,1,1
10,122.22,122.23,1,"A brother opened the present.","sense",4.63700318336,1,"1_001","2","active_s",1,1,1
11,134.13,134.14,2,"The soap tasted the monkey.","nonsense",5.33747720718,1,"1_001","2","active_ns",1,1,1
12,146.54,146.54,2,"The seed raised a turtle.","nonsense",4.84555196762,1,"1_001","2","active_ns",1,1,1
13,158.49,158.5,3,"A barn was built by the uncle.","nonsense",5.95233607292,0,"1_001","2","passive_s",1,0,1
14,169.83,169.84,1,"The cowboy cooked some pasta.","sense",3.91950011253,1,"1_001","2","active_s",1,1,1
15,179.98,179.99,1,"A sister hugged the dancer.","sense",3.25759410858,1,"1_001","2","active_s",1,1,1
16,190.27,190.28,2,"The tiger played a letter.","nonsense",5.01831293106,1,"1_001","2","active_ns",1,1,1
17,200.64,200.65,3,"Water was splashed by a bear.","sense",6.4117629528,1,"1_001","2","passive_s",1,1,1
18,215.75,215.76,1,"The friend borrowed a book.","sense",3.50587797165,1,"1_001","2","active_s",1,1,1
19,225.84,225.84,3,"The honey was made by a bee.","sense",4.19849705696,1,"1_001","2","passive_s",1,1,1
20,235.87,235.88,1,"The mother shopped at the store.","sense",4.55759882927,1,"1_001","2","active_s",1,1,1
21,247.77,247.79,2,"A rope listened to the salt.","nonsense",4.93800902367,1,"1_001","2","active_ns",1,1,1
22,257.97,257.97,3,"Money was won by a team.","nonsense",4.33182215691,0,"1_001","2","passive_s",1,0,1
23,268.09,268.09,3,"The door was shut by wind.","nonsense",5.2072930336,0,"1_001","2","passive_s",1,0,1
24,280.16,280.17,1,"A king wished for a horse.","sense",4.25197601318,1,"1_001","2","active_s",1,1,1
25,296.87,296.89,4,"A clown was bought by the hen.","nonsense",7.51402688026,1,"1_001","2","passive_ns",1,1,1
26,312.85,312.86,2,"The lamp wrote to the nurse.","nonsense",6.7392771244,1,"1_001","2","active_ns",1,1,1
27,330.61,330.62,4,"The actor was kicked by cake.","nonsense",5.51837992668,1,"1_001","2","passive_ns",1,1,1
28,343.48,343.49,1,"The clerk asked a question.","sense",7.64292311668,1,"1_001","2","active_s",1,1,1
29,360.32,360.33,4,"A father was spotted by the egg.","nonsense",7.32920908928,1,"1_001","2","passive_ns",1,1,1
30,370.6,370.6,2,"The house chewed on the phone.","nonsense",5.27852201462,1,"1_001","2","active_ns",1,1,1
31,381.02,381.02,4,"The bird was told by the boat.","nonsense",5.10157608986,1,"1_001","2","passive_ns",1,1,1
0,0,0.03,1,"A woman bought a pizza.","sense",3.05210113525,1,"1_001","3","active_s",1,1,1
1,10.16,10.17,2,"The pillow jumped at a bear.","nonsense",3.82411003113,1,"1_001","3","active_ns",1,1,1
2,25.97,25.98,3,"Tea was stirred by the aunt.","nonsense",4.04786276817,0,"1_001","3","passive_s",1,0,1
3,40.97,40.98,3,"A gift was opened by a boy.","sense",3.80330896378,1,"1_001","3","passive_s",1,1,1
4,53.69,53.71,2,"A game owned the doctor.","nonsense",3.86671090126,1,"1_001","3","active_ns",1,1,1
5,64.57,64.58,3,"A pig was scared by a fox.","sense",6.61786413193,1,"1_001","3","passive_s",1,1,1
6,75.24,75.25,4,"The dog was raised by a spoon.","nonsense",5.94732403755,1,"1_001","3","passive_ns",1,1,1
7,86.91,86.92,1,"The cattle listened to the bell.","sense",6.38806796074,1,"1_001","3","active_s",1,1,1
8,103.03,103.04,2,"A shirt chopped at the tray.","nonsense",5.01822900772,1,"1_001","3","active_ns",1,1,1
9,118.89,118.9,4,"A song was picked by a cat.","nonsense",3.0220079422,1,"1_001","3","passive_ns",1,1,1
10,128.92,128.94,1,"The baby rolled in the crib.","sense",3.68195796013,1,"1_001","3","active_s",1,1,1
11,141.14,141.16,3,"The grass was moved by wind.","sense",4.47855186462,1,"1_001","3","passive_s",1,1,1
12,151.22,151.23,3,"A card was marked with paint.",NA,NA,4,"1_001","3","passive_s",1,0,1
13,161.68,161.68,4,"A test was cooked by a bat.","nonsense",3.91027593613,1,"1_001","3","passive_ns",1,1,1
14,172.84,172.85,2,"The broom grabbed the queen.","nonsense",5.12217712402,1,"1_001","3","active_ns",1,1,1
15,183.02,183.03,3,"The shot was given by a nurse.","nonsense",5.13471102715,0,"1_001","3","passive_s",1,0,1
16,195.2,195.21,4,"The mirror was read by a car.","nonsense",4.7186870575,1,"1_001","3","passive_ns",1,1,1
17,212.76,212.77,2,"A plate stained a kitten.","nonsense",6.66289114952,1,"1_001","3","active_ns",1,1,1
18,223.41,223.43,1,"The lion roared at the meat.","sense",4.60486006737,1,"1_001","3","active_s",1,1,1
19,237.03,237.05,4,"Mud was dressed by air.","nonsense",4.14896702766,1,"1_001","3","passive_ns",1,1,1
20,248.04,248.05,1,"The father played the movie.","sense",3.41785216331,1,"1_001","3","active_s",1,1,1
21,258.46,258.47,3,"A hand was licked by a puppy.","sense",6.33115005493,1,"1_001","3","passive_s",1,1,1
22,274.9,274.91,1,"The worker built the barn.","sense",3.43358302116,1,"1_001","3","active_s",1,1,1
23,289.51,289.52,4,"The hill was addressed by soap.","nonsense",6.38501095772,1,"1_001","3","passive_ns",1,1,1
24,303.52,303.53,2,"A ring prepared for a potato.","nonsense",7.95575690269,1,"1_001","3","active_ns",1,1,1
25,319.75,319.77,1,"The chicken ate some seed.","sense",5.34007191658,1,"1_001","3","active_s",1,1,1
26,329.89,329.9,1,"The sheep escaped from the wolf.","sense",7.32691407204,1,"1_001","3","active_s",1,1,1
27,343.4,343.41,4,"Dirt was borrowed by the chalk.","nonsense",5.67572689056,1,"1_001","3","passive_ns",1,1,1
28,353.98,354,2,"The table climbed on a brother.","nonsense",3.7473089695,1,"1_001","3","active_ns",1,1,1
29,370.82,370.84,3,"A worm was dropped by the bird.","sense",7.25873804092,1,"1_001","3","passive_s",1,1,1
30,382.44,382.46,4,"The phone was boiled by a rat.","nonsense",7.57152605057,1,"1_001","3","passive_ns",1,1,1
31,392.48,392.5,2,"The actress chased the sugar.","nonsense",7.31337404251,1,"1_001","3","active_ns",1,1,1
0,0,0.05,2,"A pillow scratched the fish.","nonsense",2.48956799507,1,"1_002","2","active_ns",1,1,1
0,0,0.05,2,"A pillow scratched the fish.","nonsense",7.27073693275,1,"1_002","2","active_ns",0,0,1
1,10.72,10.74,3,"A broom was sold by a farmer.","sense",3.9013569355,1,"1_002","2","passive_s",1,1,1
2,21.39,21.41,4,"The dragon was won by clay.","sense",6.98157215118,0,"1_002","2","passive_ns",1,0,1
3,38.56,38.58,1,"The monkey climbed a tree.",NA,NA,4,"1_002","2","active_s",1,0,1
4,54.45,54.47,4,"A man was scored by wind.","sense",6.092015028,0,"1_002","2","passive_ns",1,0,1
5,64.83,64.84,1,"The rabbit jumped in the grass.","sense",2.80120205879,1,"1_002","2","active_s",1,1,1
6,80.32,80.33,4,"A flower was milked by a bear.","nonsense",4.56008601189,1,"1_002","2","passive_ns",1,1,1
7,90.96,90.97,2,"A chicken shopped at a movie.","nonsense",5.95762491226,1,"1_002","2","active_ns",1,1,1
8,106.1,106.13,2,"The apple watched a king.","nonsense",4.27286696434,1,"1_002","2","active_ns",1,1,1
9,116.71,116.73,1,"The actor pulled on a rope.","sense",5.7827899456,1,"1_002","2","active_s",1,1,1
10,131.58,131.6,1,"A cowgirl caught a snake.","sense",6.78473186493,1,"1_002","2","active_s",1,1,1
11,143.41,143.43,4,"The bug was cooked by a key.","nonsense",4.63512206078,1,"1_002","2","passive_ns",1,1,1
12,154.13,154.15,4,"Seed was raised by the rug.","nonsense",6.19951796532,1,"1_002","2","passive_ns",1,1,1
13,164.48,164.5,3,"A box was cut by the worker.","sense",4.94477987289,1,"1_002","2","passive_s",1,1,1
14,182.42,182.44,1,"The doctor used the phone.","sense",3.4961669445,1,"1_002","2","active_s",1,1,1
15,193.7,193.71,2,"A piano planted a brother.","nonsense",4.82361793518,1,"1_002","2","active_ns",1,1,1
16,206.11,206.12,4,"The pig was hugged by a joke.","nonsense",7.6229019165,1,"1_002","2","passive_ns",1,1,1
17,223.68,223.69,3,"A cake was baked by mom.","sense",3.36423516273,1,"1_002","2","passive_s",1,1,1
18,234.74,234.76,3,"The egg was lost by the duck.","nonsense",5.81043696404,0,"1_002","2","passive_s",1,0,1
19,250.08,250.1,2,"A present picked the raccoon.","nonsense",6.05220508575,1,"1_002","2","active_ns",1,1,1
20,260.45,260.47,3,"A fork was found by the kid.","nonsense",3.24361991882,0,"1_002","2","passive_s",1,0,1
21,270.85,270.86,1,"The dog chased the car.","sense",2.85733580589,1,"1_002","2","active_s",1,1,1
22,280.9,280.92,3,"The sock was worn by a baby.","sense",3.44352388382,1,"1_002","2","passive_s",1,1,1
23,293.63,293.65,2,"The bucket told a horse.","nonsense",3.57524895668,1,"1_002","2","active_ns",1,1,1
24,304.11,304.13,4,"A couch was saved by a plum.","nonsense",3.99257779121,1,"1_002","2","passive_ns",1,1,1
25,314.89,314.91,1,"A teacher graded a paper.","sense",2.90201807022,1,"1_002","2","active_s",1,1,1
26,325.02,325.03,3,"The ball was kicked by a girl.","sense",2.81656503677,1,"1_002","2","passive_s",1,1,1
27,339.56,339.57,2,"The chalk wanted a child.","nonsense",4.05766892433,1,"1_002","2","active_ns",1,1,1
28,350.98,350.99,1,"A turtle crawled to the water.","sense",5.751693964,1,"1_002","2","active_s",1,1,1
29,368.12,368.14,4,"A hand was built by the ant.","nonsense",5.44089889526,1,"1_002","2","passive_ns",1,1,1
30,380.08,380.11,3,"Cheese was chewed by a rat.","sense",5.32959890366,1,"1_002","2","passive_s",1,1,1
31,395.78,395.8,2,"The bread heard a camel.","nonsense",3.26516819,1,"1_002","2","active_ns",1,1,1
0,0,0.05,1,"A bird dropped the worm.","sense",5.94579815865,1,"1_002","3","active_s",1,1,1
1,10.16,10.17,2,"The couch sang to the duck.","nonsense",6.03227996826,1,"1_002","3","active_ns",1,1,1
2,25.97,25.99,3,"The show was seen by a child.","sense",5.68471598625,1,"1_002","3","passive_s",1,1,1
3,40.97,40.98,3,"A rug was rolled by the actor.",NA,NA,4,"1_002","3","passive_s",1,0,1
4,53.69,53.71,2,"A hen carried the dancer.","nonsense",3.46497392654,1,"1_002","3","active_ns",1,1,1
5,64.57,64.59,3,"Pizza was cooked by the man.","sense",4.68749809265,1,"1_002","3","passive_s",1,1,1
6,75.24,75.26,4,"A chair was tasted by a frame.","nonsense",5.56373405457,1,"1_002","3","passive_ns",1,1,1
7,86.91,86.94,1,"The uncle put sugar in the tea.","sense",4.78866696358,1,"1_002","3","active_s",1,1,1
8,103.03,103.04,2,"A fence walked to the mother.","nonsense",4.32948708534,1,"1_002","3","active_ns",1,1,1
9,118.89,118.92,4,"Fire was licked by a banana.","nonsense",4.34769201279,1,"1_002","3","passive_ns",1,1,1
10,128.92,128.94,1,"A fly entered the house.","sense",5.50728988647,1,"1_002","3","active_s",1,1,1
11,141.14,141.16,3,"A cat was saved by a king.","nonsense",4.6049079895,2,"1_002","3","passive_s",1,0,1
11,141.14,141.16,3,"A cat was saved by a king.","sense",5.23485803604,2,"1_002","3","passive_s",0,0,1
11,141.14,141.16,3,"A cat was saved by a king.","sense",6.15493106842,2,"1_002","3","passive_s",0,0,1
12,151.22,151.23,3,"The shirt was stained by mud.","sense",4.08429193497,1,"1_002","3","passive_s",1,1,1
13,161.68,161.7,4,"Pasta was waved by a fish.","nonsense",6.18474984169,1,"1_002","3","passive_ns",1,1,1
14,172.84,172.85,2,"A joke hugged the dragon.","nonsense",3.09649205208,1,"1_002","3","active_ns",1,1,1
15,183.02,183.04,3,"A phone was used by a doctor.","sense",2.46123504639,1,"1_002","3","passive_s",1,1,1
15,183.02,183.04,3,"A phone was used by a doctor.","sense",6.49240207672,1,"1_002","3","passive_s",0,0,1
16,195.2,195.21,4,"A cup was cut by the pillow.","nonsense",5.24784302711,1,"1_002","3","passive_ns",1,1,1
17,212.76,212.79,2,"The snake asked for the father.","nonsense",5.56361794472,1,"1_002","3","active_ns",1,1,1
18,223.41,223.43,1,"A mouse chewed on the cheese.","sense",5.51837396622,1,"1_002","3","active_s",1,1,1
19,237.03,237.05,4,"Pie was raised by the letter.","nonsense",4.26340198517,1,"1_002","3","passive_ns",1,1,1
20,248.04,248.05,1,"The banker counted the money.","sense",4.98405194283,1,"1_002","3","active_s",1,1,1
21,258.46,258.47,3,"The lamp was bought by the sister.","sense",4.36744713783,1,"1_002","3","passive_s",1,1,1
22,274.9,274.93,1,"The boy cleared off the table.","sense",3.12802004814,1,"1_002","3","active_s",1,1,1
23,289.51,289.54,4,"Bread was scratched by a tray.","nonsense",5.95858597755,1,"1_002","3","passive_ns",1,1,1
24,303.52,303.54,2,"The ear dressed a student.","sense",4.95713090897,2,"1_002","3","active_ns",1,0,1
24,303.52,303.54,2,"The ear dressed a student.","nonsense",5.68903708458,2,"1_002","3","active_ns",0,0,1
24,303.52,303.54,2,"The ear dressed a student.","nonsense",6.55019712448,2,"1_002","3","active_ns",0,0,1
25,319.75,319.77,1,"The queen planted a flower.","sense",4.91238021851,1,"1_002","3","active_s",1,1,1
26,329.89,329.9,1,"A tiger scared the zebra.","sense",3.97217106819,1,"1_002","3","active_s",1,1,1
27,343.4,343.42,4,"A rope was sold by the frog.",NA,NA,4,"1_002","3","passive_ns",1,0,1
28,353.98,354,2,"The iron borrowed a teacher.","sense",4.59157705307,2,"1_002","3","active_ns",1,0,1
28,353.98,354,2,"The iron borrowed a teacher.","nonsense",5.00145792961,2,"1_002","3","active_ns",0,0,1
28,353.98,354,2,"The iron borrowed a teacher.","nonsense",5.67161083221,2,"1_002","3","active_ns",0,0,1
29,370.82,370.84,3,"Soup was served by a woman.","sense",3.8798251152,1,"1_002","3","passive_s",1,1,1
30,382.44,382.46,4,"The girl was told by a fork.","nonsense",4.18267512321,1,"1_002","3","passive_ns",1,1,1
31,392.48,392.5,2,"A basement won the family.",NA,NA,4,"1_002","3","active_ns",1,0,1
0,0,0.03,4,"The soup was caught by a ring.","nonsense",0.1137778759,3,"1_004","1","passive_ns",1,0,1
