"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num","group"
"1676",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",4.9476351738,1,"0_026_second","1","active_ns",1,1,2,"A_second"
"1677",2,25.97,25.99,3,"Pie was made by a cousin.","nonsense",5.86617207527,0,"0_026_second","1","passive_s",1,0,2,"A_second"
"1678",3,40.97,40.99,3,"A fence was jumped by a horse.","nonsense",7.88215208054,0,"0_026_second","1","passive_s",1,0,2,"A_second"
"1679",4,53.69,53.7,2,"The rabbit bought the worker.","nonsense",6.15171480179,1,"0_026_second","1","active_ns",1,1,2,"A_second"
"1680",5,64.57,64.59,3,"A joke was told by the queen.","sense",4.72831702232,1,"0_026_second","1","passive_s",1,1,2,"A_second"
"1681",6,75.24,75.25,4,"The woman was pulled by a nut.","nonsense",5.24726104736,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1682",7,86.91,86.93,1,"A mom addressed the letter.","nonsense",4.34861397743,0,"0_026_second","1","active_s",1,0,2,"A_second"
"1683",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",4.62938904762,1,"0_026_second","1","active_ns",1,1,2,"A_second"
"1684",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",6.36849498749,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1685",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.03569412231,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1686",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.56298708916,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1687",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.72605419159,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1688",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.90434598923,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1689",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",8.06338000298,1,"0_026_second","1","active_ns",0,0,2,"A_second"
"1690",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",4.87061095238,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1691",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.06172299385,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1692",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.24375200272,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1693",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.41471004486,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1694",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.60167098045,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1695",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.78275704384,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1696",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.93122196198,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1697",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",6.07428693771,1,"0_026_second","1","passive_ns",0,0,2,"A_second"
"1698",10,128.92,128.93,1,"The bear tasted the apple.","sense",3.82168793678,1,"0_026_second","1","active_s",1,1,2,"A_second"
"1699",10,128.92,128.93,1,"The bear tasted the apple.","sense",5.99662804604,1,"0_026_second","1","active_s",0,0,2,"A_second"
"1700",10,128.92,128.93,1,"The bear tasted the apple.","sense",6.89825701714,1,"0_026_second","1","active_s",0,0,2,"A_second"
"1701",10,128.92,128.93,1,"The bear tasted the apple.","sense",7.62324404716,1,"0_026_second","1","active_s",0,0,2,"A_second"
"1702",10,128.92,128.93,1,"The bear tasted the apple.","sense",7.8336019516,1,"0_026_second","1","active_s",0,0,2,"A_second"
"1703",10,128.92,128.93,1,"The bear tasted the apple.","sense",8.04573893547,1,"0_026_second","1","active_s",0,0,2,"A_second"
"1704",11,141.14,141.16,3,"The ring was owned by a dancer.","sense",6.50829601288,1,"0_026_second","1","passive_s",1,1,2,"A_second"
"1705",11,141.14,141.16,3,"The ring was owned by a dancer.","sense",6.89590716362,1,"0_026_second","1","passive_s",0,0,2,"A_second"
"1706",12,151.22,151.23,3,"The book was read by a friend.","sense",6.44874501228,1,"0_026_second","1","passive_s",1,1,2,"A_second"
"1707",13,161.68,161.69,4,"Sugar was moved by the sock.","nonsense",5.0253610611,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1708",14,172.84,172.85,2,"A chicken shopped at a movie.",NA,NA,4,"0_026_second","1","active_ns",1,0,2,"A_second"
"1709",15,183.02,183.03,3,"Clay was rolled by the artist.","sense",4.9526309967,1,"0_026_second","1","passive_s",1,1,2,"A_second"
"1710",16,195.2,195.21,4,"A ball was prepared by glass.","sense",2.4577870369,0,"0_026_second","1","passive_ns",1,0,2,"A_second"
"1711",17,212.76,212.77,2,"The money counted the singer.","sense",3.93485093117,0,"0_026_second","1","active_ns",1,0,2,"A_second"
"1712",18,223.41,223.41,1,"A nurse helped a student.","nonsense",4.38284397125,0,"0_026_second","1","active_s",1,0,2,"A_second"
"1713",19,237.03,237.04,4,"A wolf was found by a fan.","nonsense",6.79422092438,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1714",20,248.04,248.05,1,"The aunt walked on the boat.","sense",6.34745788574,1,"0_026_second","1","active_s",1,1,2,"A_second"
"1715",21,258.46,258.48,3,"Meat was eaten by a lion.","sense",4.92237186432,1,"0_026_second","1","passive_s",1,1,2,"A_second"
"1716",21,258.46,258.48,3,"Meat was eaten by a lion.","sense",7.48082304001,1,"0_026_second","1","passive_s",0,0,2,"A_second"
"1717",22,274.9,274.91,1,"A driver honked at the walker.","nonsense",3.52347207069,0,"0_026_second","1","active_s",1,0,2,"A_second"
"1718",23,289.51,289.52,4,"The mouse was graded by a flag.","nonsense",7.90732693672,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1719",24,303.52,303.53,2,"The puppy scored a dress.","nonsense",2.24978899956,1,"0_026_second","1","active_ns",1,1,2,"A_second"
"1720",25,319.75,319.76,1,"A tree was planted in dirt.","sense",2.85759305954,1,"0_026_second","1","active_s",1,1,2,"A_second"
"1721",26,329.89,329.91,1,"A family baked some bread.","sense",4.9879128933,1,"0_026_second","1","active_s",1,1,2,"A_second"
"1722",27,343.4,343.42,4,"The mat was raced by a fox.","nonsense",4.56689190865,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1723",28,353.98,353.99,2,"A candle sold the question.","sense",3.47824692726,0,"0_026_second","1","active_ns",1,0,2,"A_second"
"1724",29,370.82,370.84,3,"The spoon was waved by a cook.","nonsense",4.25104594231,0,"0_026_second","1","passive_s",1,0,2,"A_second"
"1725",30,382.44,382.45,4,"A card was scared by a baby.","nonsense",4.78902697563,1,"0_026_second","1","passive_ns",1,1,2,"A_second"
"1726",31,392.48,392.49,2,"The fork called to a sister.","sense",3.73134088516,0,"0_026_second","1","active_ns",1,0,2,"A_second"
"1727",0,0,0.05,1,"The child peeled the banana.","sense",2.80429410934,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1728",1,10.16,10.17,2,"The store cooked on the grass.","nonsense",4.49771904945,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1729",2,25.97,25.98,3,"Pie was made by a cousin.","sense",3.21339702606,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1730",3,40.97,40.98,3,"A fence was jumped by a horse.","nonsense",5.06273198128,0,"0_049_second","1","passive_s",1,0,2,"A_second"
"1731",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.32929205894,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1732",5,64.57,64.58,3,"A joke was told by the queen.","sense",8.1796169281,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1733",6,75.24,75.25,4,"The woman was pulled by a nut.","nonsense",3.88792490959,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1734",7,86.91,86.92,1,"A mom addressed the letter.","sense",3.4467189312,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1735",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",3.81278681755,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1736",9,118.89,118.9,4,"Iron was chased by the bee.","nonsense",4.60084104538,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1737",10,128.92,128.94,1,"The bear tasted the apple.","sense",3.33936095238,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1738",11,141.14,141.16,3,"The ring was owned by a dancer.","sense",4.16634607315,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1739",12,151.22,151.23,3,"The book was read by a friend.","sense",2.73570680618,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1740",13,161.68,161.7,4,"Sugar was moved by the sock.","nonsense",6.13008403778,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1741",14,172.84,172.85,2,"A chicken shopped at a movie.","nonsense",5.66375803947,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1742",15,183.02,183.04,3,"Clay was rolled by the artist.","sense",2.40349006653,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1743",16,195.2,195.21,4,"A ball was prepared by glass.","nonsense",3.72218084335,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1744",17,212.76,212.77,2,"The money counted the singer.","nonsense",4.43957996368,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1745",18,223.41,223.43,1,"A nurse helped a student.","sense",4.78543901443,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1746",19,237.03,237.05,4,"A wolf was found by a fan.","nonsense",4.56842088699,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1747",20,248.04,248.05,1,"The aunt walked on the boat.","sense",5.89446687698,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1748",21,258.46,258.47,3,"Meat was eaten by a lion.","sense",6.60451102257,1,"0_049_second","1","passive_s",1,1,2,"A_second"
"1749",22,274.9,274.91,1,"A driver honked at the walker.","sense",3.31975078583,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1750",23,289.51,289.52,4,"The mouse was graded by a flag.","nonsense",4.96452617645,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1751",24,303.52,303.53,2,"The puppy scored a dress.","nonsense",4.56792998314,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1752",25,319.75,319.77,1,"A tree was planted in dirt.","sense",6.58358311653,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1753",26,329.89,329.9,1,"A family baked some bread.","sense",3.16720914841,1,"0_049_second","1","active_s",1,1,2,"A_second"
"1754",27,343.4,343.41,4,"The mat was raced by a fox.",NA,NA,4,"0_049_second","1","passive_ns",1,0,2,"A_second"
"1755",28,353.98,354,2,"A candle sold the question.","nonsense",4.56359291077,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1756",29,370.82,370.84,3,"The spoon was waved by a cook.","nonsense",4.95197200775,0,"0_049_second","1","passive_s",1,0,2,"A_second"
"1757",30,382.44,382.46,4,"A card was scared by a baby.","nonsense",6.18160915375,1,"0_049_second","1","passive_ns",1,1,2,"A_second"
"1758",31,392.48,392.5,2,"The fork called to a sister.","nonsense",2.81753182411,1,"0_049_second","1","active_ns",1,1,2,"A_second"
"1759",0,0,0.03,4,"A worm was jumped by a dress.","sense",4.52921295166,0,"0_049_second","2","passive_ns",1,0,2,"A_second"
"1760",1,10.89,10.91,2,"A pizza dropped the cousin.","nonsense",2.83041787148,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1761",2,21.08,21.09,3,"A hill was climbed by the bug.","nonsense",3.42022490501,0,"0_049_second","2","passive_s",1,0,2,"A_second"
"1762",3,36.88,36.9,2,"The zebra milked the show.","nonsense",5.59299206734,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1763",4,50.82,50.84,1,"The farmer owned a broom.","sense",2.85443305969,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1764",5,61.13,61.14,4,"A queen was lost by a pen.","nonsense",3.36843585968,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1765",6,75.94,75.95,3,"Bread was picked by a boy.","nonsense",3.68589520454,0,"0_049_second","2","passive_s",1,0,2,"A_second"
"1766",7,87.72,87.74,3,"A snake was caught by a girl.","sense",3.16399312019,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1767",8,99.72,99.73,4,"A box was walked by a duck.","nonsense",3.79504299164,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1768",9,111.38,111.4,4,"Meat was watched by an ear.","nonsense",4.18083810806,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1769",10,122.22,122.23,1,"A brother opened the present.","sense",2.32339882851,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1770",11,134.13,134.14,2,"The soap tasted the monkey.","nonsense",5.67308878899,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1771",12,146.54,146.54,2,"The seed raised a turtle.","nonsense",5.45902609825,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1772",13,158.49,158.5,3,"A barn was built by the uncle.","sense",5.35056686401,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1773",14,169.83,169.84,1,"The cowboy cooked some pasta.","sense",2.73362398148,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1774",15,179.98,179.99,1,"A sister hugged the dancer.","sense",5.53987693787,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1775",16,190.27,190.28,2,"The tiger played a letter.","nonsense",2.63271999359,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1776",17,200.64,200.65,3,"Water was splashed by a bear.","sense",2.69486403465,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1777",18,215.75,215.76,1,"The friend borrowed a book.","sense",3.56413197517,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1778",19,225.84,225.84,3,"The honey was made by a bee.","sense",4.54685878754,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1779",20,235.87,235.88,1,"The mother shopped at the store.","sense",3.02474093437,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1780",21,247.77,247.79,2,"A rope listened to the salt.","nonsense",3.45115208626,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1781",22,257.97,257.97,3,"Money was won by a team.","sense",5.14689683914,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1782",23,268.09,268.09,3,"The door was shut by wind.","sense",3.23831009865,1,"0_049_second","2","passive_s",1,1,2,"A_second"
"1783",24,280.16,280.17,1,"A king wished for a horse.","sense",3.68832397461,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1784",25,296.87,296.89,4,"A clown was bought by the hen.","nonsense",4.81203484535,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1785",26,312.85,312.86,2,"The lamp wrote to the nurse.","nonsense",4.27226805687,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1786",27,330.61,330.62,4,"The actor was kicked by cake.","nonsense",2.79735898972,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1787",28,343.48,343.49,1,"The clerk asked a question.","sense",4.71791911125,1,"0_049_second","2","active_s",1,1,2,"A_second"
"1788",29,360.32,360.33,4,"A father was spotted by the egg.","nonsense",6.66919493675,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1789",30,370.6,370.62,2,"The house chewed on the phone.","nonsense",3.33493494987,1,"0_049_second","2","active_ns",1,1,2,"A_second"
"1790",31,381.02,381.02,4,"The bird was told by the boat.","nonsense",4.71971011162,1,"0_049_second","2","passive_ns",1,1,2,"A_second"
"1791",0,0,0.03,2,"A plate stained a kitten.","nonsense",2.80792403221,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1792",1,10.72,10.74,3,"A wall was marked with paint.","nonsense",4.62383508682,0,"0_049_second","3","passive_s",1,0,2,"A_second"
"1793",2,21.39,21.41,4,"The hill was addressed by soap.","nonsense",3.61606311798,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1794",3,38.56,38.57,1,"The baby rolled in the crib.","sense",2.76244401932,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1795",4,54.45,54.47,4,"Dirt was borrowed by the chalk.","nonsense",6.28549194336,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1796",5,64.83,64.84,1,"The cattle listened to the bell.","sense",2.65864109993,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1797",6,80.32,80.33,4,"Mud was dressed by air.","nonsense",3.61155581474,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1798",7,90.96,90.97,2,"A ring prepared for a potato.","nonsense",4.02610588074,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1799",8,106.1,106.11,2,"A game owned the doctor.","nonsense",4.33594799042,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1800",9,116.71,116.72,1,"The sheep escaped from the wolf.","nonsense",4.50789690018,0,"0_049_second","3","active_s",1,0,2,"A_second"
"1801",10,131.58,131.59,1,"A woman bought a pizza.","sense",2.17347407341,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1802",11,143.41,143.43,4,"The phone was boiled by a rat.","nonsense",5.62471199036,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1803",12,154.13,154.15,4,"The dog was raised by a spoon.","nonsense",4.2017891407,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1804",13,164.48,164.48,3,"A pig was scared by a fox.","sense",3.85963106155,2,"0_049_second","3","passive_s",1,0,2,"A_second"
"1805",13,164.48,164.48,3,"A pig was scared by a fox.","nonsense",3.9795320034,2,"0_049_second","3","passive_s",0,0,2,"A_second"
"1806",13,164.48,164.48,3,"A pig was scared by a fox.","sense",6.42074608803,2,"0_049_second","3","passive_s",0,0,2,"A_second"
"1807",14,182.42,182.43,1,"The chicken ate some seed.","sense",4.35236907005,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1808",15,193.7,193.71,2,"The pillow jumped at a bear.","nonsense",3.89367389679,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1809",16,206.11,206.12,4,"A song was picked by a cat.","nonsense",3.68894290924,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1810",17,223.68,223.69,3,"The grass was moved by wind.","nonsense",4.07868099213,0,"0_049_second","3","passive_s",1,0,2,"A_second"
"1811",18,234.74,234.75,3,"A gift was opened by a boy.","sense",4.45932483673,1,"0_049_second","3","passive_s",1,1,2,"A_second"
"1812",19,250.08,250.09,2,"The actress chased the sugar.","nonsense",3.55414199829,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1813",20,260.45,260.46,3,"Tea was stirred by the aunt.","nonsense",3.2013630867,0,"0_049_second","3","passive_s",1,0,2,"A_second"
"1814",21,270.85,270.86,1,"The father played the movie.","sense",4.55333685875,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1815",22,280.9,280.92,3,"A hand was licked by a puppy.","sense",2.90656208992,1,"0_049_second","3","passive_s",1,1,2,"A_second"
"1816",23,293.63,293.64,2,"The table climbed on a brother.","sense",4.63017892838,2,"0_049_second","3","active_ns",1,0,2,"A_second"
"1817",23,293.63,293.64,2,"The table climbed on a brother.","nonsense",6.11019086838,2,"0_049_second","3","active_ns",0,0,2,"A_second"
"1818",23,293.63,293.64,2,"The table climbed on a brother.","nonsense",6.40924501419,2,"0_049_second","3","active_ns",0,0,2,"A_second"
"1819",24,304.11,304.13,4,"The mirror was read by a car.","nonsense",3.8858499527,1,"0_049_second","3","passive_ns",1,1,2,"A_second"
"1820",25,314.89,314.9,1,"The worker built the barn.","sense",4.27198314667,1,"0_049_second","3","active_s",1,1,2,"A_second"
"1821",26,325.02,325.03,3,"A worm was dropped by the bird.","sense",3.61767816544,1,"0_049_second","3","passive_s",1,1,2,"A_second"
"1822",27,339.56,339.57,2,"The broom grabbed the queen.","nonsense",3.88190102577,1,"0_049_second","3","active_ns",1,1,2,"A_second"
"1823",28,350.98,350.99,1,"The lion roared at the meat.","sense",3.48581218719,1,"0_049_second","3","active_s",1,1,2,"A_second"
